sex,length,diameter,height,whole_weight,shucked_weight,viscera_weight,shell_weight,target
2,0.4,0.29,0.1,0.2675,0.1205,0.0605,0.0765,5.0
0,0.625,0.5,0.195,1.369,0.5875,0.2185,0.37,17.0
0,0.53,0.4,0.125,0.7575,0.39799999999999996,0.151,0.175,8.0
1,0.575,0.46,0.145,0.9945,0.466,0.22899999999999998,0.265,7.0
1,0.565,0.445,0.155,0.826,0.341,0.2055,0.2475,10.0
2,0.43,0.34,0.12,0.3575,0.151,0.0645,0.1045,9.0
2,0.455,0.355,0.125,0.5325,0.225,0.126,0.1465,7.0
1,0.635,0.495,0.015,1.1565,0.5115,0.308,0.2885,9.0
2,0.28,0.205,0.07,0.1015,0.040999999999999995,0.03,0.03,6.0
1,0.47,0.355,0.1,0.4755,0.1675,0.0805,0.185,10.0
1,0.55,0.45,0.145,0.741,0.295,0.1435,0.2665,10.0
0,0.55,0.45,0.15,1.0145,0.40700000000000003,0.2015,0.2875,10.0
2,0.33,0.25,0.105,0.1715,0.0655,0.035,0.06,7.0
1,0.62,0.47,0.2,1.2255,0.381,0.27,0.435,23.0
0,0.445,0.35,0.12,0.4425,0.192,0.0955,0.135,8.0
1,0.665,0.505,0.16,1.2915,0.631,0.2925,0.32,11.0
1,0.605,0.505,0.18,1.4340000000000002,0.7285,0.264,0.431,11.0
0,0.485,0.37,0.14,0.5725,0.204,0.1415,0.175,10.0
2,0.335,0.25,0.08,0.1695,0.0695,0.044000000000000004,0.0495,6.0
2,0.37,0.28,0.1,0.221,0.1165,0.0265,0.0635,6.0
0,0.5,0.39,0.145,0.6509999999999999,0.273,0.132,0.22,11.0
0,0.695,0.515,0.175,1.5165,0.578,0.4105,0.39,15.0
0,0.175,0.125,0.04,0.024,0.0095,0.006,0.005,4.0
1,0.46,0.375,0.12,0.4605,0.1775,0.11,0.15,7.0
1,0.56,0.455,0.125,0.943,0.344,0.129,0.375,21.0
0,0.61,0.475,0.155,1.168,0.5539999999999999,0.239,0.3295,10.0
0,0.755,0.58,0.205,2.0065,0.8295,0.4015,0.595,10.0
2,0.275,0.175,0.09,0.2315,0.096,0.057,0.0705,5.0
2,0.415,0.325,0.1,0.313,0.139,0.0625,0.0965,7.0
0,0.47,0.375,0.12,0.5805,0.266,0.0935,0.16899999999999998,8.0
2,0.63,0.505,0.18,1.272,0.6025,0.295,0.315,11.0
2,0.445,0.33,0.11,0.358,0.1525,0.067,0.1185,8.0
1,0.64,0.52,0.175,1.248,0.4245,0.2595,0.48,12.0
2,0.45,0.34,0.095,0.3245,0.1385,0.064,0.105,8.0
0,0.485,0.36,0.13,0.5415,0.2595,0.096,0.16,10.0
2,0.52,0.395,0.125,0.5805,0.2445,0.146,0.165,9.0
2,0.435,0.325,0.12,0.34600000000000003,0.159,0.084,0.095,7.0
1,0.49,0.365,0.13,0.6835,0.165,0.1315,0.205,21.0
1,0.6,0.475,0.15,1.13,0.575,0.196,0.305,9.0
1,0.665,0.555,0.195,1.4385,0.581,0.354,0.36,17.0
0,0.51,0.405,0.15,0.7035,0.34700000000000003,0.134,0.1885,8.0
2,0.33,0.265,0.085,0.196,0.0775,0.0305,0.0445,6.0
1,0.72,0.575,0.215,2.1,0.8565,0.4825,0.602,12.0
2,0.395,0.305,0.105,0.284,0.1135,0.0595,0.0945,8.0
1,0.685,0.545,0.18,1.768,0.7495,0.392,0.485,16.0
2,0.31,0.225,0.05,0.1445,0.0675,0.0385,0.045,6.0
0,0.4,0.305,0.085,0.297,0.10800000000000001,0.0705,0.1,10.0
0,0.415,0.3,0.1,0.3355,0.1545,0.0685,0.095,7.0
0,0.47,0.375,0.115,0.4265,0.1685,0.0755,0.15,8.0
1,0.58,0.43,0.17,1.48,0.6535,0.324,0.4155,10.0
2,0.41,0.3,0.09,0.28,0.141,0.0575,0.075,8.0
2,0.52,0.38,0.135,0.5395,0.2295,0.133,0.157,8.0
0,0.72,0.57,0.2,1.8275,0.919,0.366,0.485,10.0
2,0.57,0.445,0.155,0.867,0.3705,0.1705,0.28,9.0
2,0.37,0.275,0.1,0.22,0.094,0.045,0.065,7.0
1,0.675,0.525,0.155,1.4785,0.628,0.3405,0.42,9.0
0,0.49,0.42,0.125,0.609,0.239,0.1435,0.22,14.0
0,0.665,0.505,0.16,1.2890000000000001,0.6145,0.253,0.3665,11.0
0,0.635,0.515,0.17,1.275,0.509,0.28600000000000003,0.34,16.0
0,0.72,0.565,0.2,2.1055,1.0170000000000001,0.363,0.494,12.0
0,0.64,0.525,0.18,1.3135,0.4865,0.2995,0.4075,10.0
2,0.36,0.265,0.095,0.2315,0.105,0.046,0.075,7.0
2,0.505,0.405,0.13,0.599,0.2245,0.1175,0.225,11.0
2,0.215,0.15,0.03,0.0385,0.0115,0.005,0.01,5.0
0,0.59,0.465,0.155,1.136,0.5245,0.2615,0.275,11.0
2,0.475,0.365,0.115,0.45899999999999996,0.2175,0.09300000000000001,0.1165,7.0
1,0.545,0.44,0.135,0.9185,0.429,0.2015,0.2375,10.0
2,0.455,0.37,0.125,0.433,0.201,0.1265,0.145,9.0
0,0.545,0.42,0.14,0.7505,0.2475,0.13,0.255,22.0
1,0.66,0.565,0.195,1.7605,0.6920000000000001,0.3265,0.5,16.0
0,0.47,0.385,0.135,0.5895,0.2765,0.12,0.17,8.0
2,0.16,0.12,0.035,0.021,0.0075,0.0045,0.005,5.0
1,0.475,0.365,0.115,0.5660000000000001,0.281,0.11699999999999999,0.1335,7.0
1,0.7,0.525,0.19,1.6465,0.8545,0.307,0.3995,9.0
0,0.595,0.475,0.14,0.9440000000000001,0.3625,0.18899999999999997,0.315,9.0
1,0.64,0.51,0.2,1.3905,0.61,0.3315,0.41,12.0
0,0.475,0.37,0.125,0.537,0.222,0.1215,0.15,9.0
1,0.52,0.405,0.125,0.6435,0.2415,0.1735,0.21,12.0
2,0.33,0.255,0.08,0.205,0.0895,0.0395,0.055,7.0
0,0.635,0.49,0.16,1.101,0.534,0.1865,0.3455,10.0
2,0.465,0.345,0.11,0.4415,0.1755,0.0905,0.12,7.0
1,0.435,0.335,0.11,0.38,0.1695,0.086,0.11,9.0
1,0.65,0.5,0.19,1.464,0.6415,0.33899999999999997,0.4245,9.0
0,0.355,0.28,0.095,0.2455,0.0955,0.062,0.075,11.0
2,0.58,0.445,0.125,0.7095,0.303,0.1405,0.235,9.0
0,0.63,0.515,0.16,1.016,0.4215,0.244,0.355,19.0
2,0.41,0.305,0.09,0.3535,0.157,0.0745,0.1,7.0
0,0.625,0.48,0.185,1.2065,0.5870000000000001,0.29,0.28600000000000003,8.0
1,0.57,0.45,0.175,0.9555,0.38,0.1665,0.295,18.0
1,0.58,0.455,0.165,1.1365,0.369,0.3005,0.275,13.0
1,0.67,0.53,0.205,1.4015,0.643,0.2465,0.41600000000000004,12.0
1,0.61,0.495,0.185,1.153,0.536,0.2905,0.245,8.0
1,0.645,0.515,0.15,1.212,0.515,0.2055,0.385,10.0
2,0.465,0.355,0.09,0.4325,0.2005,0.07400000000000001,0.1275,9.0
2,0.545,0.405,0.135,0.5945,0.27,0.1185,0.185,8.0
2,0.55,0.43,0.145,0.7895,0.3745,0.171,0.223,11.0
2,0.53,0.43,0.135,0.6255,0.245,0.1455,0.2135,10.0
1,0.62,0.475,0.175,1.0165,0.4355,0.214,0.325,10.0
0,0.555,0.44,0.14,0.8705,0.40700000000000003,0.156,0.255,9.0
1,0.5,0.395,0.14,0.7155,0.3165,0.17600000000000002,0.24,10.0
2,0.395,0.295,0.1,0.2715,0.134,0.0325,0.085,10.0
2,0.665,0.5,0.17,1.2975,0.6035,0.29100000000000004,0.3595,9.0
0,0.375,0.29,0.1,0.276,0.1175,0.0565,0.085,9.0
1,0.51,0.39,0.135,0.6335,0.231,0.179,0.2,9.0
2,0.615,0.475,0.13,0.8425,0.353,0.1915,0.251,8.0
0,0.53,0.41,0.165,0.732,0.18899999999999997,0.17,0.31,11.0
0,0.72,0.55,0.205,2.125,1.1455,0.4425,0.511,13.0
2,0.465,0.38,0.13,0.45399999999999996,0.1895,0.08,0.155,11.0
1,0.58,0.435,0.15,0.8390000000000001,0.3485,0.207,0.192,7.0
2,0.53,0.42,0.12,0.5965,0.2555,0.141,0.177,7.0
1,0.675,0.53,0.175,1.4465,0.6775,0.33,0.389,10.0
1,0.67,0.54,0.165,1.5015,0.518,0.358,0.505,14.0
0,0.6,0.475,0.17,1.1315,0.508,0.272,0.309,10.0
0,0.61,0.48,0.14,1.031,0.4375,0.2615,0.27,8.0
2,0.5,0.395,0.14,0.6215,0.2925,0.1205,0.195,9.0
1,0.51,0.4,0.125,0.545,0.261,0.115,0.1385,6.0
1,0.405,0.31,0.12,0.3095,0.138,0.057999999999999996,0.095,13.0
2,0.37,0.27,0.095,0.23199999999999998,0.1325,0.040999999999999995,0.0615,6.0
1,0.52,0.41,0.125,0.6985,0.2945,0.1625,0.215,10.0
2,0.485,0.355,0.105,0.498,0.2175,0.096,0.1525,9.0
2,0.42,0.32,0.11,0.3625,0.174,0.0635,0.105,7.0
2,0.315,0.23,0.07,0.1145,0.046,0.0235,0.0385,5.0
2,0.625,0.47,0.155,1.1955,0.643,0.2055,0.3145,12.0
0,0.48,0.375,0.115,0.6765,0.3205,0.1065,0.17,6.0
0,0.375,0.3,0.1,0.2465,0.10400000000000001,0.0475,0.083,11.0
2,0.45,0.365,0.125,0.462,0.2135,0.0985,0.1315,8.0
2,0.485,0.36,0.12,0.5155,0.2465,0.1025,0.147,8.0
0,0.535,0.405,0.185,0.8345,0.3175,0.1725,0.29,16.0
1,0.585,0.475,0.185,0.9585,0.4145,0.1615,0.33,11.0
2,0.5,0.375,0.14,0.5589999999999999,0.2375,0.135,0.16899999999999998,9.0
1,0.54,0.42,0.13,0.7505,0.368,0.1675,0.1845,9.0
0,0.635,0.51,0.155,0.986,0.405,0.2255,0.31,10.0
1,0.65,0.495,0.155,1.337,0.615,0.3195,0.335,9.0
2,0.52,0.39,0.13,0.5545,0.2355,0.1095,0.1895,7.0
0,0.58,0.45,0.145,1.0025,0.547,0.1975,0.2295,8.0
0,0.485,0.395,0.14,0.6295,0.2285,0.127,0.225,14.0
0,0.615,0.475,0.17,1.129,0.4795,0.302,0.3,10.0
0,0.6,0.465,0.165,1.038,0.4975,0.2205,0.251,9.0
0,0.525,0.4,0.14,0.7205,0.3685,0.145,0.1735,8.0
2,0.29,0.21,0.06,0.1195,0.055999999999999994,0.0235,0.03,6.0
0,0.63,0.485,0.145,1.062,0.5065,0.1785,0.3365,12.0
1,0.62,0.54,0.165,1.139,0.4995,0.2435,0.35700000000000004,11.0
0,0.37,0.285,0.1,0.228,0.0675,0.0675,0.081,10.0
0,0.525,0.38,0.125,0.65,0.303,0.155,0.159,7.0
1,0.55,0.45,0.15,0.875,0.36200000000000004,0.1755,0.2765,10.0
0,0.565,0.425,0.16,0.9425,0.3495,0.2185,0.275,17.0
1,0.425,0.335,0.095,0.322,0.1205,0.061,0.125,10.0
2,0.555,0.43,0.155,0.7395,0.3135,0.1435,0.28,10.0
1,0.61,0.43,0.14,0.909,0.43799999999999994,0.2,0.22,8.0
0,0.61,0.47,0.15,1.1625,0.565,0.258,0.3085,11.0
2,0.45,0.34,0.12,0.4925,0.24100000000000002,0.1075,0.12,6.0
0,0.5,0.39,0.135,0.7815,0.361,0.1575,0.2385,9.0
2,0.6,0.48,0.17,0.9175,0.38,0.2225,0.29,8.0
1,0.69,0.56,0.215,1.719,0.68,0.299,0.47,17.0
2,0.41,0.3,0.1,0.282,0.1255,0.057,0.0875,7.0
0,0.505,0.395,0.135,0.5915,0.28800000000000003,0.1315,0.185,12.0
0,0.51,0.4,0.14,0.6515,0.2455,0.1665,0.185,10.0
0,0.415,0.315,0.115,0.3895,0.2015,0.065,0.10300000000000001,9.0
1,0.65,0.59,0.22,1.662,0.77,0.37799999999999995,0.435,11.0
0,0.58,0.465,0.16,1.0345,0.315,0.26,0.3635,12.0
2,0.315,0.23,0.08,0.1375,0.0545,0.031,0.0445,5.0
0,0.505,0.385,0.115,0.4825,0.21,0.1035,0.1535,10.0
0,0.48,0.375,0.145,0.777,0.21600000000000005,0.13,0.17,9.0
1,0.53,0.395,0.145,0.775,0.308,0.16899999999999998,0.255,7.0
2,0.5,0.375,0.125,0.5695,0.259,0.124,0.157,7.0
2,0.355,0.27,0.105,0.271,0.1425,0.0525,0.0735,9.0
1,0.685,0.565,0.175,1.6380000000000001,0.7775,0.375,0.43799999999999994,11.0
1,0.47,0.355,0.14,0.433,0.1525,0.095,0.152,12.0
1,0.585,0.46,0.17,0.9325,0.365,0.271,0.29,9.0
0,0.62,0.47,0.15,1.3090000000000002,0.5870000000000001,0.4405,0.325,9.0
2,0.36,0.28,0.09,0.2255,0.0885,0.04,0.09,8.0
0,0.69,0.525,0.175,1.7005,0.8255,0.36200000000000004,0.405,8.0
0,0.66,0.52,0.19,1.558,0.755,0.298,0.4,10.0
2,0.495,0.37,0.125,0.4775,0.185,0.0705,0.16899999999999998,18.0
0,0.725,0.565,0.215,1.891,0.6975,0.4725,0.58,16.0
0,0.61,0.47,0.17,1.1185,0.5225,0.2405,0.31,9.0
0,0.51,0.39,0.135,0.769,0.3935,0.1455,0.19,8.0
1,0.45,0.345,0.12,0.4165,0.1655,0.095,0.135,9.0
0,0.56,0.455,0.155,0.797,0.34,0.19,0.2425,11.0
1,0.61,0.485,0.17,1.1005,0.5125,0.22899999999999998,0.305,11.0
1,0.53,0.455,0.165,0.9805,0.3155,0.2815,0.2965,11.0
0,0.665,0.5,0.175,1.2975,0.6075,0.314,0.315,9.0
2,0.315,0.235,0.055,0.151,0.065,0.027000000000000003,0.039,6.0
2,0.265,0.2,0.065,0.0975,0.04,0.0205,0.027999999999999997,7.0
0,0.705,0.56,0.165,1.675,0.797,0.4095,0.38799999999999996,10.0
1,0.435,0.325,0.115,0.3915,0.154,0.094,0.12,7.0
1,0.68,0.5,0.185,1.7409999999999999,0.7665,0.3255,0.4685,12.0
2,0.46,0.35,0.11,0.3945,0.1685,0.0865,0.125,9.0
2,0.585,0.475,0.16,1.0505,0.48,0.23399999999999999,0.285,10.0
2,0.49,0.4,0.135,0.624,0.3035,0.1285,0.16899999999999998,8.0
1,0.545,0.41,0.14,0.7405,0.3565,0.1775,0.203,9.0
2,0.475,0.365,0.125,0.5465,0.22899999999999998,0.1185,0.172,9.0
0,0.555,0.435,0.145,0.9685,0.4985,0.168,0.2385,9.0
0,0.35,0.275,0.11,0.2925,0.1225,0.0635,0.0905,8.0
0,0.585,0.46,0.185,0.922,0.3635,0.213,0.285,10.0
1,0.5,0.375,0.14,0.604,0.242,0.1415,0.179,15.0
1,0.615,0.48,0.165,1.1615,0.513,0.301,0.305,10.0
2,0.48,0.37,0.12,0.514,0.2075,0.131,0.155,13.0
1,0.515,0.405,0.12,0.6459999999999999,0.2895,0.1405,0.177,10.0
1,0.595,0.47,0.155,1.121,0.4515,0.17800000000000002,0.155,11.0
0,0.57,0.435,0.13,0.7535,0.349,0.1755,0.19399999999999998,10.0
0,0.355,0.29,0.09,0.3275,0.134,0.086,0.09,9.0
0,0.545,0.39,0.135,0.7835,0.4225,0.1815,0.156,7.0
1,0.57,0.46,0.135,0.9795,0.397,0.2525,0.2655,9.0
0,0.575,0.45,0.13,0.785,0.318,0.193,0.2265,9.0
2,0.345,0.255,0.095,0.1945,0.0925,0.037000000000000005,0.055,6.0
0,0.5,0.375,0.15,0.636,0.2535,0.145,0.19,10.0
1,0.46,0.38,0.13,0.639,0.3,0.1525,0.16,11.0
1,0.69,0.54,0.155,1.454,0.624,0.3105,0.39,9.0
2,0.625,0.485,0.15,1.044,0.43799999999999994,0.2865,0.278,9.0
2,0.58,0.44,0.145,0.7905,0.3525,0.1645,0.242,10.0
2,0.48,0.35,0.135,0.5465,0.2735,0.0995,0.158,8.0
1,0.585,0.465,0.14,0.9079999999999999,0.381,0.1615,0.315,13.0
2,0.335,0.26,0.1,0.192,0.0785,0.0585,0.07,8.0
0,0.515,0.385,0.11,0.5785,0.253,0.16,0.14,8.0
0,0.33,0.255,0.095,0.1875,0.0735,0.045,0.06,7.0
2,0.44,0.345,0.12,0.48700000000000004,0.1965,0.10800000000000001,0.16,14.0
2,0.475,0.34,0.105,0.4535,0.203,0.08,0.1465,9.0
1,0.565,0.44,0.16,0.915,0.354,0.1935,0.32,12.0
1,0.505,0.4,0.125,0.583,0.24600000000000002,0.13,0.175,7.0
1,0.54,0.435,0.175,0.892,0.322,0.174,0.335,13.0
1,0.48,0.365,0.135,0.6395,0.2945,0.113,0.175,8.0
1,0.415,0.325,0.115,0.3455,0.1405,0.0765,0.11,9.0
0,0.62,0.49,0.19,1.218,0.5455,0.2965,0.355,13.0
0,0.71,0.54,0.165,1.959,0.7665,0.261,0.78,18.0
0,0.475,0.37,0.125,0.649,0.34700000000000003,0.136,0.142,8.0
0,0.625,0.465,0.14,1.195,0.4825,0.205,0.4,13.0
0,0.7,0.555,0.2,1.858,0.73,0.3665,0.595,11.0
2,0.395,0.29,0.095,0.3,0.158,0.068,0.078,7.0
2,0.45,0.335,0.11,0.4195,0.18100000000000002,0.085,0.1345,7.0
0,0.72,0.585,0.22,1.9140000000000001,0.9155,0.44799999999999995,0.479,11.0
0,0.61,0.48,0.165,1.244,0.6345,0.257,0.305,12.0
0,0.585,0.46,0.165,1.1135,0.5825,0.2345,0.27399999999999997,10.0
2,0.43,0.315,0.095,0.37799999999999995,0.175,0.08,0.1045,8.0
2,0.405,0.285,0.09,0.2645,0.1265,0.0505,0.075,6.0
1,0.58,0.435,0.14,0.953,0.475,0.2165,0.2095,9.0
2,0.525,0.4,0.125,0.6965,0.369,0.1385,0.16399999999999998,9.0
2,0.555,0.425,0.145,0.7905,0.3485,0.1765,0.225,9.0
0,0.6,0.495,0.165,1.2415,0.485,0.2775,0.34,15.0
2,0.445,0.335,0.1,0.4895,0.2745,0.086,0.1105,7.0
1,0.425,0.345,0.11,0.3665,0.125,0.081,0.11699999999999999,11.0
1,0.595,0.45,0.15,1.114,0.5865,0.2205,0.25,11.0
1,0.53,0.41,0.165,0.8115,0.24,0.16899999999999998,0.24,19.0
2,0.255,0.19,0.05,0.083,0.0295,0.0215,0.027000000000000003,6.0
1,0.52,0.4,0.12,0.6515,0.261,0.2015,0.165,15.0
1,0.63,0.49,0.225,1.3359999999999999,0.6805,0.259,0.3245,10.0
0,0.55,0.41,0.13,0.8705,0.4455,0.2115,0.213,9.0
1,0.64,0.485,0.185,1.4195,0.6735,0.3465,0.3255,11.0
0,0.58,0.455,0.15,1.114,0.4765,0.2155,0.265,8.0
2,0.32,0.255,0.085,0.1745,0.07200000000000001,0.033,0.057,8.0
2,0.375,0.28,0.09,0.215,0.084,0.06,0.055,6.0
1,0.615,0.475,0.17,1.1025,0.4695,0.2355,0.345,14.0
0,0.325,0.24,0.075,0.155,0.0475,0.0355,0.06,9.0
1,0.44,0.34,0.14,0.48200000000000004,0.18600000000000005,0.1085,0.16,9.0
2,0.365,0.255,0.08,0.1985,0.0785,0.0345,0.053,5.0
2,0.2,0.145,0.06,0.037000000000000005,0.0125,0.0095,0.011000000000000001,4.0
2,0.335,0.25,0.075,0.18600000000000005,0.0945,0.038,0.0445,7.0
1,0.58,0.5,0.165,0.925,0.37,0.185,0.3005,10.0
0,0.715,0.535,0.19,1.6755,0.889,0.313,0.42,10.0
1,0.635,0.485,0.165,1.2945,0.6679999999999999,0.2605,0.2715,9.0
0,0.6,0.475,0.19,1.0875,0.40299999999999997,0.2655,0.325,14.0
0,0.72,0.565,0.19,2.081,1.0815,0.4305,0.503,11.0
2,0.23,0.175,0.065,0.0645,0.026000000000000002,0.0105,0.02,5.0
2,0.565,0.46,0.155,0.8715,0.3755,0.215,0.25,10.0
0,0.63,0.48,0.15,1.1785,0.5185,0.248,0.3235,8.0
2,0.265,0.21,0.06,0.0965,0.0425,0.022000000000000002,0.03,5.0
1,0.59,0.455,0.145,1.063,0.5155,0.2445,0.25,8.0
2,0.515,0.4,0.125,0.5625,0.25,0.1245,0.17,7.0
0,0.555,0.45,0.145,0.915,0.4,0.24600000000000002,0.285,11.0
0,0.595,0.455,0.15,0.8859999999999999,0.4315,0.201,0.223,10.0
1,0.435,0.395,0.105,0.3635,0.136,0.098,0.13,9.0
1,0.64,0.54,0.175,1.2209999999999999,0.51,0.259,0.39,15.0
1,0.68,0.56,0.165,1.639,0.6055,0.2805,0.46,15.0
2,0.355,0.28,0.085,0.2905,0.095,0.0395,0.115,7.0
0,0.53,0.435,0.16,0.883,0.316,0.16399999999999998,0.335,15.0
1,0.49,0.355,0.16,0.8795,0.3485,0.215,0.2825,8.0
0,0.565,0.455,0.15,0.9595,0.4565,0.2395,0.23,9.0
1,0.485,0.38,0.15,0.605,0.2155,0.14,0.18,15.0
0,0.585,0.455,0.15,0.9059999999999999,0.4095,0.23,0.2335,8.0
1,0.585,0.45,0.16,1.077,0.4995,0.2875,0.25,10.0
2,0.41,0.335,0.11,0.33,0.157,0.0705,0.17,7.0
2,0.345,0.27,0.11,0.2135,0.08199999999999999,0.0545,0.07,7.0
1,0.52,0.405,0.12,0.627,0.2645,0.1415,0.18100000000000002,11.0
2,0.605,0.495,0.145,1.054,0.369,0.2255,0.36,12.0
1,0.73,0.56,0.19,1.9425,0.799,0.5195,0.5655,11.0
0,0.645,0.505,0.15,1.1605,0.519,0.2615,0.335,10.0
2,0.485,0.365,0.105,0.5205,0.195,0.12300000000000001,0.182,8.0
0,0.64,0.53,0.165,1.1895,0.4765,0.3,0.35,11.0
2,0.32,0.24,0.09,0.1575,0.07,0.0265,0.0425,5.0
2,0.465,0.365,0.115,0.467,0.2315,0.0925,0.113,7.0
2,0.305,0.215,0.065,0.1075,0.044000000000000004,0.0205,0.038,5.0
0,0.525,0.4,0.17,0.7305,0.27899999999999997,0.2055,0.195,11.0
1,0.705,0.535,0.22,1.8659999999999999,0.929,0.3835,0.4395,10.0
2,0.335,0.245,0.09,0.2015,0.096,0.0405,0.048,7.0
2,0.46,0.35,0.105,0.3705,0.1575,0.077,0.114,9.0
0,0.65,0.5,0.14,1.238,0.6165,0.2355,0.32,8.0
2,0.255,0.18,0.055,0.083,0.031,0.0215,0.02,4.0
0,0.575,0.445,0.145,0.847,0.415,0.1945,0.22,9.0
0,0.695,0.56,0.185,1.74,0.885,0.3715,0.4375,10.0
2,0.42,0.3,0.105,0.316,0.1255,0.07,0.1035,7.0
0,0.71,0.565,0.205,2.198,1.012,0.5225,0.5475,11.0
2,0.46,0.355,0.14,0.4935,0.21600000000000005,0.133,0.115,13.0
0,0.515,0.455,0.135,0.7225,0.295,0.1625,0.235,9.0
2,0.425,0.325,0.11,0.317,0.135,0.048,0.09,8.0
2,0.54,0.42,0.14,0.6665,0.3125,0.138,0.1895,10.0
0,0.745,0.565,0.215,1.931,0.8959999999999999,0.4585,0.5,11.0
2,0.45,0.36,0.13,0.478,0.191,0.127,0.13699999999999998,7.0
2,0.52,0.41,0.12,0.595,0.2385,0.111,0.19,8.0
2,0.57,0.44,0.13,0.7665,0.34700000000000003,0.1785,0.20199999999999999,10.0
2,0.555,0.425,0.18,0.875,0.3695,0.2005,0.255,11.0
0,0.345,0.255,0.09,0.2005,0.094,0.0295,0.063,9.0
2,0.425,0.3,0.095,0.3515,0.141,0.0775,0.12,8.0
2,0.365,0.27,0.085,0.196,0.0825,0.0375,0.06,7.0
0,0.63,0.485,0.155,1.278,0.637,0.275,0.31,8.0
2,0.28,0.2,0.065,0.0895,0.036000000000000004,0.0185,0.03,7.0
1,0.675,0.535,0.16,1.41,0.5920000000000001,0.3175,0.42,16.0
1,0.645,0.515,0.175,1.546,0.7035,0.365,0.415,10.0
2,0.355,0.26,0.09,0.1985,0.0715,0.0495,0.057999999999999996,7.0
2,0.525,0.38,0.135,0.615,0.261,0.159,0.175,8.0
2,0.41,0.335,0.105,0.3305,0.1405,0.064,0.105,7.0
0,0.625,0.455,0.17,1.082,0.4955,0.2345,0.315,9.0
2,0.44,0.34,0.105,0.369,0.16399999999999998,0.08,0.1015,5.0
1,0.49,0.385,0.125,0.5395,0.2175,0.128,0.165,11.0
2,0.375,0.28,0.08,0.2165,0.0935,0.0925,0.07,7.0
0,0.255,0.18,0.065,0.079,0.034,0.013999999999999999,0.025,5.0
2,0.265,0.195,0.06,0.092,0.0345,0.025,0.0245,6.0
2,0.5,0.38,0.11,0.5605,0.28,0.106,0.15,9.0
1,0.495,0.41,0.125,0.7555,0.3355,0.129,0.214,9.0
0,0.49,0.385,0.125,0.609,0.3065,0.096,0.1775,8.0
0,0.545,0.44,0.14,0.8395,0.35600000000000004,0.1905,0.2385,11.0
2,0.545,0.42,0.125,0.7170000000000001,0.358,0.11199999999999999,0.22,8.0
0,0.53,0.425,0.13,0.7455,0.2995,0.1355,0.245,10.0
0,0.55,0.42,0.16,1.3405,0.6325,0.311,0.344,10.0
0,0.485,0.39,0.135,0.617,0.25,0.1345,0.1635,8.0
1,0.545,0.385,0.15,1.1185,0.5425,0.2445,0.2845,9.0
2,0.465,0.37,0.115,0.534,0.261,0.098,0.14300000000000002,7.0
1,0.57,0.44,0.12,0.8029999999999999,0.382,0.1525,0.23399999999999999,9.0
2,0.37,0.28,0.095,0.2655,0.122,0.052000000000000005,0.08,7.0
0,0.585,0.475,0.12,0.945,0.41,0.2115,0.28,14.0
2,0.5,0.375,0.145,0.5795,0.239,0.1375,0.185,9.0
1,0.595,0.48,0.15,1.11,0.498,0.228,0.33,10.0
2,0.465,0.325,0.14,0.7615,0.36200000000000004,0.1535,0.209,10.0
0,0.655,0.58,0.205,2.0805,0.9590000000000001,0.3415,0.601,17.0
2,0.215,0.155,0.06,0.0525,0.021,0.0165,0.015,5.0
0,0.56,0.43,0.145,0.8995,0.46399999999999997,0.1775,0.23399999999999999,9.0
1,0.435,0.35,0.12,0.4585,0.192,0.1,0.13,11.0
1,0.585,0.445,0.14,0.9129999999999999,0.4305,0.2205,0.253,10.0
2,0.14,0.105,0.035,0.013999999999999999,0.0055,0.0025,0.004,3.0
1,0.52,0.41,0.115,0.807,0.2855,0.179,0.235,12.0
0,0.505,0.385,0.15,0.6415,0.24600000000000002,0.152,0.215,12.0
1,0.715,0.565,0.24,2.1995,0.7245,0.465,0.885,17.0
1,0.75,0.565,0.215,1.9380000000000002,0.7735,0.4825,0.575,11.0
0,0.57,0.465,0.125,0.8490000000000001,0.3785,0.1765,0.24,15.0
1,0.66,0.515,0.17,1.337,0.615,0.3125,0.3575,10.0
0,0.5,0.38,0.155,0.66,0.2655,0.1365,0.215,19.0
0,0.605,0.465,0.165,1.056,0.4215,0.2475,0.34,13.0
2,0.435,0.345,0.12,0.3215,0.13,0.055999999999999994,0.1185,7.0
1,0.52,0.41,0.155,0.727,0.29100000000000004,0.1835,0.235,12.0
2,0.525,0.405,0.145,0.6965,0.3045,0.1535,0.21,8.0
0,0.58,0.45,0.14,1.013,0.38,0.21600000000000005,0.36,14.0
2,0.68,0.53,0.185,1.1095,0.439,0.245,0.34,10.0
2,0.53,0.405,0.12,0.632,0.2715,0.14800000000000002,0.1875,9.0
1,0.575,0.48,0.165,1.078,0.511,0.2095,0.306,9.0
2,0.495,0.37,0.125,0.4715,0.2075,0.091,0.15,8.0
0,0.74,0.57,0.18,1.8725,0.9115,0.4270000000000001,0.446,10.0
2,0.535,0.385,0.18,1.0835,0.4955,0.2295,0.304,8.0
0,0.51,0.4,0.13,0.6435,0.27,0.1665,0.205,12.0
1,0.5,0.38,0.14,0.6355,0.27699999999999997,0.14300000000000002,0.1785,8.0
1,0.72,0.55,0.2,1.9965,0.9035,0.469,0.5215,10.0
2,0.33,0.255,0.095,0.172,0.066,0.0255,0.06,6.0
